timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1668438250496,70,preLogin-8,304,,Thread Group 1-10,,true,,171,604,7,7,https://petstore.octoperf.com/images/sm_cats.gif,0,0,0
1668438250497,227,preLogin-9,304,,Thread Group 1-10,,true,,171,605,7,7,https://petstore.octoperf.com/images/sm_birds.gif,0,0,155
1668438250576,390,order,200,,Thread Group 1-6,text,true,,6922,5975,7,7,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,72,0,0
1668438250576,72,order-0,200,,Thread Group 1-6,text,true,,5383,532,7,7,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,72,0,0
1668438250653,79,order-1,304,,Thread Group 1-6,,true,,172,604,7,7,https://petstore.octoperf.com/css/jpetstore.css,0,0,0
1668438250653,74,order-2,304,,Thread Group 1-6,,true,,172,609,7,7,https://petstore.octoperf.com/images/logo-topbar.gif,0,0,0
1668438250653,74,order-3,304,,Thread Group 1-6,,true,,170,600,7,7,https://petstore.octoperf.com/images/cart.gif,0,0,0
1668438250654,78,order-4,304,,Thread Group 1-6,,true,,170,605,7,7,https://petstore.octoperf.com/images/separator.gif,0,0,0
1668438250654,73,order-5,304,,Thread Group 1-6,,true,,171,604,7,7,https://petstore.octoperf.com/images/sm_fish.gif,0,0,0
1668438250654,78,order-6,304,,Thread Group 1-6,,true,,171,604,7,7,https://petstore.octoperf.com/images/sm_dogs.gif,0,0,0
1668438250728,238,order-7,304,,Thread Group 1-6,,true,,171,608,7,7,https://petstore.octoperf.com/images/sm_reptiles.gif,0,0,164
1668438250728,229,order-8,304,,Thread Group 1-6,,true,,171,604,7,7,https://petstore.octoperf.com/images/sm_cats.gif,0,0,151
1668438250728,234,order-9,304,,Thread Group 1-6,,true,,171,605,7,7,https://petstore.octoperf.com/images/sm_birds.gif,0,0,163
1668438251172,383,cats,200,,Thread Group 1-9,text,true,,5151,5993,7,7,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=CATS,72,0,0
1668438251172,72,cats-0,200,,Thread Group 1-9,text,true,,3612,550,7,7,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=CATS,72,0,0
1668438251246,75,cats-1,304,,Thread Group 1-9,,true,,172,604,7,7,https://petstore.octoperf.com/css/jpetstore.css,0,0,0
1668438251246,74,cats-2,304,,Thread Group 1-9,,true,,172,609,7,7,https://petstore.octoperf.com/images/logo-topbar.gif,0,0,0
1668438251246,72,cats-3,304,,Thread Group 1-9,,true,,170,600,7,7,https://petstore.octoperf.com/images/cart.gif,0,0,0
1668438251246,70,cats-4,304,,Thread Group 1-9,,true,,170,605,7,7,https://petstore.octoperf.com/images/separator.gif,0,0,0
1668438251246,75,cats-5,304,,Thread Group 1-9,,true,,171,604,7,7,https://petstore.octoperf.com/images/sm_fish.gif,0,0,0
1668438251246,72,cats-6,304,,Thread Group 1-9,,true,,171,604,7,7,https://petstore.octoperf.com/images/sm_dogs.gif,0,0,0
1668438251316,239,cats-7,304,,Thread Group 1-9,,true,,171,608,7,7,https://petstore.octoperf.com/images/sm_reptiles.gif,0,0,141
1668438251318,237,cats-8,304,,Thread Group 1-9,,true,,171,604,7,7,https://petstore.octoperf.com/images/sm_cats.gif,0,0,139
1668438251319,236,cats-9,304,,Thread Group 1-9,,true,,171,605,7,7,https://petstore.octoperf.com/images/sm_birds.gif,0,0,142
1668438251638,377,add to cart,200,,Thread Group 1-8,text,true,,6160,5996,8,8,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-14,72,0,0
1668438251638,72,add to cart-0,200,,Thread Group 1-8,text,true,,4621,553,8,8,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-14,72,0,0
1668438251725,74,add to cart-1,304,,Thread Group 1-8,,true,,172,604,8,8,https://petstore.octoperf.com/css/jpetstore.css,0,0,0
1668438251725,72,add to cart-2,304,,Thread Group 1-8,,true,,172,609,8,8,https://petstore.octoperf.com/images/logo-topbar.gif,0,0,0
1668438251725,72,add to cart-3,304,,Thread Group 1-8,,true,,170,600,8,8,https://petstore.octoperf.com/images/cart.gif,0,0,0
1668438251725,71,add to cart-4,304,,Thread Group 1-8,,true,,170,605,8,8,https://petstore.octoperf.com/images/separator.gif,0,0,0
1668438251725,76,add to cart-5,304,,Thread Group 1-8,,true,,171,604,8,8,https://petstore.octoperf.com/images/sm_fish.gif,0,0,0
1668438251725,77,add to cart-6,304,,Thread Group 1-8,,true,,171,604,8,8,https://petstore.octoperf.com/images/sm_dogs.gif,0,0,0
1668438251796,216,add to cart-7,304,,Thread Group 1-8,,true,,171,608,8,8,https://petstore.octoperf.com/images/sm_reptiles.gif,0,0,144
1668438251797,211,add to cart-8,304,,Thread Group 1-8,,true,,171,604,8,8,https://petstore.octoperf.com/images/sm_cats.gif,0,0,143
1668438251798,217,add to cart-9,304,,Thread Group 1-8,,true,,171,605,8,8,https://petstore.octoperf.com/images/sm_birds.gif,0,0,145
1668438251843,362,confirmed,200,,Thread Group 1-5,text,true,,6768,5986,8,8,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,75,0,0
1668438251843,75,confirmed-0,200,,Thread Group 1-5,text,true,,5229,543,8,8,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,75,0,0
1668438251919,81,confirmed-1,304,,Thread Group 1-5,,true,,172,604,8,8,https://petstore.octoperf.com/css/jpetstore.css,0,0,0
1668438251919,68,confirmed-2,304,,Thread Group 1-5,,true,,172,609,8,8,https://petstore.octoperf.com/images/logo-topbar.gif,0,0,0
1668438251919,81,confirmed-3,304,,Thread Group 1-5,,true,,170,600,8,8,https://petstore.octoperf.com/images/cart.gif,0,0,0
1668438251919,73,confirmed-4,304,,Thread Group 1-5,,true,,170,605,8,8,https://petstore.octoperf.com/images/separator.gif,0,0,0
1668438251919,74,confirmed-5,304,,Thread Group 1-5,,true,,171,604,8,8,https://petstore.octoperf.com/images/sm_fish.gif,0,0,0
1668438251919,77,confirmed-6,304,,Thread Group 1-5,,true,,171,604,8,8,https://petstore.octoperf.com/images/sm_dogs.gif,0,0,0
1668438251988,216,confirmed-7,304,,Thread Group 1-5,,true,,171,608,8,8,https://petstore.octoperf.com/images/sm_reptiles.gif,0,0,145
1668438251992,213,confirmed-8,304,,Thread Group 1-5,,true,,171,604,8,8,https://petstore.octoperf.com/images/sm_cats.gif,0,0,143
1668438251993,71,confirmed-9,304,,Thread Group 1-5,,true,,171,605,8,8,https://petstore.octoperf.com/images/sm_birds.gif,0,0,0
1668438251952,527,confirm,200,,Thread Group 1-7,text,true,,6073,6812,8,8,https://petstore.octoperf.com/actions/Order.action,74,0,0
1668438251952,74,confirm-0,200,,Thread Group 1-7,text,true,,4534,928,8,8,https://petstore.octoperf.com/actions/Order.action,74,0,0
1668438252031,68,confirm-1,304,,Thread Group 1-7,,true,,172,653,8,8,https://petstore.octoperf.com/css/jpetstore.css,0,0,0
1668438252031,220,confirm-2,304,,Thread Group 1-7,,true,,172,658,8,8,https://petstore.octoperf.com/images/logo-topbar.gif,0,0,143
1668438252031,222,confirm-3,304,,Thread Group 1-7,,true,,170,649,8,8,https://petstore.octoperf.com/images/cart.gif,0,0,147
1668438252032,227,confirm-4,304,,Thread Group 1-7,,true,,170,654,8,8,https://petstore.octoperf.com/images/separator.gif,0,0,147
1668438252032,219,confirm-5,304,,Thread Group 1-7,,true,,171,653,8,8,https://petstore.octoperf.com/images/sm_fish.gif,0,0,144
1668438252033,135,confirm-6,304,,Thread Group 1-7,,true,,171,653,8,8,https://petstore.octoperf.com/images/sm_dogs.gif,0,0,0
1668438252100,234,confirm-7,304,,Thread Group 1-7,,true,,171,657,8,8,https://petstore.octoperf.com/images/sm_reptiles.gif,0,0,155
1668438252168,236,confirm-8,304,,Thread Group 1-7,,true,,171,653,8,8,https://petstore.octoperf.com/images/sm_cats.gif,0,0,167
1668438252256,223,confirm-9,304,,Thread Group 1-7,,true,,171,654,8,8,https://petstore.octoperf.com/images/sm_birds.gif,0,0,152
1668438252272,365,confirm,200,,Thread Group 1-6,text,true,,6073,6812,8,8,https://petstore.octoperf.com/actions/Order.action,72,0,0
1668438252272,72,confirm-0,200,,Thread Group 1-6,text,true,,4534,928,8,8,https://petstore.octoperf.com/actions/Order.action,72,0,0
1668438252345,71,confirm-1,304,,Thread Group 1-6,,true,,172,653,8,8,https://petstore.octoperf.com/css/jpetstore.css,0,0,0
1668438252345,73,confirm-2,304,,Thread Group 1-6,,true,,172,658,8,8,https://petstore.octoperf.com/images/logo-topbar.gif,0,0,0
1668438252345,77,confirm-3,304,,Thread Group 1-6,,true,,170,649,8,8,https://petstore.octoperf.com/images/cart.gif,0,0,0
1668438252346,77,confirm-4,304,,Thread Group 1-6,,true,,170,654,8,8,https://petstore.octoperf.com/images/separator.gif,0,0,0
1668438252346,81,confirm-5,304,,Thread Group 1-6,,true,,171,653,8,8,https://petstore.octoperf.com/images/sm_fish.gif,0,0,0
1668438252346,79,confirm-6,304,,Thread Group 1-6,,true,,171,653,8,8,https://petstore.octoperf.com/images/sm_dogs.gif,0,0,0
1668438252416,210,confirm-7,304,,Thread Group 1-6,,true,,171,657,8,8,https://petstore.octoperf.com/images/sm_reptiles.gif,0,0,142
1668438252418,214,confirm-8,304,,Thread Group 1-6,,true,,171,653,8,8,https://petstore.octoperf.com/images/sm_cats.gif,0,0,145
1668438252422,215,confirm-9,304,,Thread Group 1-6,,true,,171,654,8,8,https://petstore.octoperf.com/images/sm_birds.gif,0,0,145
1668438252001,814,home,200,,Thread Group 1-11,text,true,,59394,8116,8,8,https://petstore.octoperf.com/actions/Catalog.action,216,0,146
1668438252001,216,home-0,200,,Thread Group 1-11,text,true,,5419,460,8,8,https://petstore.octoperf.com/actions/Catalog.action,216,0,146
1668438252222,240,home-1,200,,Thread Group 1-11,text,true,,5966,508,8,8,https://petstore.octoperf.com/css/jpetstore.css,238,0,168
1668438252222,94,home-2,200,,Thread Group 1-11,bin,true,,4095,513,8,8,https://petstore.octoperf.com/images/logo-topbar.gif,94,0,0
1668438252222,233,home-3,200,,Thread Group 1-11,bin,true,,379,506,8,8,https://petstore.octoperf.com/images/cart.gif,233,0,165
1668438252224,243,home-4,200,,Thread Group 1-11,bin,true,,329,511,8,8,https://petstore.octoperf.com/images/separator.gif,243,0,171
1668438252224,238,home-5,200,,Thread Group 1-11,bin,true,,556,509,8,8,https://petstore.octoperf.com/images/sm_fish.gif,238,0,168
1668438252225,242,home-6,200,,Thread Group 1-11,bin,true,,591,509,8,8,https://petstore.octoperf.com/images/sm_dogs.gif,242,0,171
1668438252317,219,home-7,200,,Thread Group 1-11,bin,true,,683,513,8,8,https://petstore.octoperf.com/images/sm_reptiles.gif,219,0,147
1668438252455,218,home-8,200,,Thread Group 1-11,bin,true,,574,509,8,8,https://petstore.octoperf.com/images/sm_cats.gif,218,0,147
1668438252463,210,home-9,200,,Thread Group 1-11,bin,true,,536,510,8,8,https://petstore.octoperf.com/images/sm_birds.gif,210,0,141
1668438252463,216,home-10,200,,Thread Group 1-11,bin,true,,724,511,8,8,https://petstore.octoperf.com/images/fish_icon.gif,216,0,147
1668438252467,213,home-11,200,,Thread Group 1-11,bin,true,,753,511,8,8,https://petstore.octoperf.com/images/dogs_icon.gif,213,0,143
1668438252467,229,home-12,200,,Thread Group 1-11,bin,true,,693,511,8,8,https://petstore.octoperf.com/images/cats_icon.gif,229,0,156
1668438252537,71,home-13,200,,Thread Group 1-11,bin,true,,954,515,8,8,https://petstore.octoperf.com/images/reptiles_icon.gif,71,0,0
1668438252608,71,home-14,200,,Thread Group 1-11,bin,true,,756,512,8,8,https://petstore.octoperf.com/images/birds_icon.gif,71,0,0
1668438252673,142,home-15,200,,Thread Group 1-11,bin,true,,36386,508,8,8,https://petstore.octoperf.com/images/splash.gif,69,0,0
1668438253055,374,preLogin,200,,Thread Group 1-11,text,true,,5388,5975,8,8,https://petstore.octoperf.com/actions/Account.action?signonForm=,73,0,0
1668438253055,73,preLogin-0,200,,Thread Group 1-11,text,true,,3849,532,8,8,https://petstore.octoperf.com/actions/Account.action?signonForm=,73,0,0
1668438253131,93,preLogin-1,304,,Thread Group 1-11,,true,,172,604,8,8,https://petstore.octoperf.com/css/jpetstore.css,0,0,0
1668438253131,69,preLogin-2,304,,Thread Group 1-11,,true,,172,609,8,8,https://petstore.octoperf.com/images/logo-topbar.gif,0,0,0
1668438253131,74,preLogin-3,304,,Thread Group 1-11,,true,,170,600,8,8,https://petstore.octoperf.com/images/cart.gif,0,0,0
1668438253131,93,preLogin-4,304,,Thread Group 1-11,,true,,170,605,8,8,https://petstore.octoperf.com/images/separator.gif,0,0,0
1668438253132,73,preLogin-5,304,,Thread Group 1-11,,true,,171,604,8,8,https://petstore.octoperf.com/images/sm_fish.gif,0,0,0
1668438253132,92,preLogin-6,304,,Thread Group 1-11,,true,,171,604,8,8,https://petstore.octoperf.com/images/sm_dogs.gif,0,0,0
1668438253201,81,preLogin-7,304,,Thread Group 1-11,,true,,171,608,8,8,https://petstore.octoperf.com/images/sm_reptiles.gif,0,0,0
1668438253205,77,preLogin-8,304,,Thread Group 1-11,,true,,171,604,8,8,https://petstore.octoperf.com/images/sm_cats.gif,0,0,0
1668438253205,224,preLogin-9,304,,Thread Group 1-11,,true,,171,605,8,8,https://petstore.octoperf.com/images/sm_birds.gif,0,0,149
1668438253309,368,order,200,,Thread Group 1-8,text,true,,6922,5975,8,8,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,73,0,0
1668438253309,73,order-0,200,,Thread Group 1-8,text,true,,5383,532,8,8,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,73,0,0
1668438253383,72,order-1,304,,Thread Group 1-8,,true,,172,604,8,8,https://petstore.octoperf.com/css/jpetstore.css,0,0,0
1668438253383,71,order-2,304,,Thread Group 1-8,,true,,172,609,8,8,https://petstore.octoperf.com/images/logo-topbar.gif,0,0,0
1668438253383,72,order-3,304,,Thread Group 1-8,,true,,170,600,8,8,https://petstore.octoperf.com/images/cart.gif,0,0,0
1668438253384,71,order-4,304,,Thread Group 1-8,,true,,170,605,8,8,https://petstore.octoperf.com/images/separator.gif,0,0,0
1668438253384,74,order-5,304,,Thread Group 1-8,,true,,171,604,8,8,https://petstore.octoperf.com/images/sm_fish.gif,0,0,0
1668438253384,77,order-6,304,,Thread Group 1-8,,true,,171,604,8,8,https://petstore.octoperf.com/images/sm_dogs.gif,0,0,0
1668438253454,221,order-7,304,,Thread Group 1-8,,true,,171,608,8,8,https://petstore.octoperf.com/images/sm_reptiles.gif,0,0,149
1668438253455,217,order-8,304,,Thread Group 1-8,,true,,171,604,8,8,https://petstore.octoperf.com/images/sm_cats.gif,0,0,146
1668438253455,222,order-9,304,,Thread Group 1-8,,true,,171,605,8,8,https://petstore.octoperf.com/images/sm_birds.gif,0,0,150
1668438253668,410,select,200,,Thread Group 1-9,text,true,,5593,5996,8,8,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FL-DSH-01,103,0,0
1668438253668,103,select-0,200,,Thread Group 1-9,text,true,,4054,553,8,8,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FL-DSH-01,103,0,0
1668438253776,78,select-1,304,,Thread Group 1-9,,true,,172,604,8,8,https://petstore.octoperf.com/css/jpetstore.css,0,0,0
1668438253777,77,select-2,304,,Thread Group 1-9,,true,,172,609,8,8,https://petstore.octoperf.com/images/logo-topbar.gif,0,0,0
1668438253777,77,select-3,304,,Thread Group 1-9,,true,,170,600,8,8,https://petstore.octoperf.com/images/cart.gif,0,0,0
1668438253777,77,select-4,304,,Thread Group 1-9,,true,,170,605,8,8,https://petstore.octoperf.com/images/separator.gif,0,0,0
1668438253777,77,select-5,304,,Thread Group 1-9,,true,,171,604,8,8,https://petstore.octoperf.com/images/sm_fish.gif,0,0,0
1668438253777,77,select-6,304,,Thread Group 1-9,,true,,171,604,8,8,https://petstore.octoperf.com/images/sm_dogs.gif,0,0,0
1668438253854,224,select-7,304,,Thread Group 1-9,,true,,171,608,8,8,https://petstore.octoperf.com/images/sm_reptiles.gif,0,0,154
1668438253854,218,select-8,304,,Thread Group 1-9,,true,,171,604,8,8,https://petstore.octoperf.com/images/sm_cats.gif,0,0,148
1668438253855,219,select-9,304,,Thread Group 1-9,,true,,171,605,8,8,https://petstore.octoperf.com/images/sm_birds.gif,0,0,149
1668438253429,706,signoff,200,,Thread Group 1-4,text,true,,7588,10132,8,8,https://petstore.octoperf.com/actions/Catalog.action,72,0,0
1668438253429,72,signoff-0,302,,Thread Group 1-4,,true,,218,529,8,8,https://petstore.octoperf.com/actions/Account.action?signoff=,72,0,0
1668438253501,72,signoff-1,200,,Thread Group 1-4,text,true,,4803,520,8,8,https://petstore.octoperf.com/actions/Catalog.action,72,0,0
1668438253578,80,signoff-2,304,,Thread Group 1-4,,true,,172,604,8,8,https://petstore.octoperf.com/css/jpetstore.css,0,0,0
1668438253578,80,signoff-3,304,,Thread Group 1-4,,true,,172,609,8,8,https://petstore.octoperf.com/images/logo-topbar.gif,0,0,0
1668438253578,80,signoff-4,304,,Thread Group 1-4,,true,,170,600,8,8,https://petstore.octoperf.com/images/cart.gif,0,0,0
1668438253578,83,signoff-5,304,,Thread Group 1-4,,true,,170,605,8,8,https://petstore.octoperf.com/images/separator.gif,0,0,0
1668438253579,82,signoff-6,304,,Thread Group 1-4,,true,,171,604,8,8,https://petstore.octoperf.com/images/sm_fish.gif,0,0,0
1668438253579,79,signoff-7,304,,Thread Group 1-4,,true,,171,604,8,8,https://petstore.octoperf.com/images/sm_dogs.gif,0,0,0
1668438253659,260,signoff-8,304,,Thread Group 1-4,,true,,171,608,8,8,https://petstore.octoperf.com/images/sm_reptiles.gif,0,0,184
1668438253659,265,signoff-9,304,,Thread Group 1-4,,true,,171,604,8,8,https://petstore.octoperf.com/images/sm_cats.gif,0,0,187
1668438253659,265,signoff-10,304,,Thread Group 1-4,,true,,171,605,8,8,https://petstore.octoperf.com/images/sm_birds.gif,0,0,187
1668438253659,260,signoff-11,304,,Thread Group 1-4,,true,,171,606,8,8,https://petstore.octoperf.com/images/fish_icon.gif,0,0,183
1668438253661,270,signoff-12,304,,Thread Group 1-4,,true,,171,606,8,8,https://petstore.octoperf.com/images/dogs_icon.gif,0,0,194
1668438253661,266,signoff-13,304,,Thread Group 1-4,,true,,171,606,8,8,https://petstore.octoperf.com/images/cats_icon.gif,0,0,194
1668438253919,216,signoff-14,304,,Thread Group 1-4,,true,,171,610,8,8,https://petstore.octoperf.com/images/reptiles_icon.gif,0,0,146
1668438253919,216,signoff-15,304,,Thread Group 1-4,,true,,171,607,8,8,https://petstore.octoperf.com/images/birds_icon.gif,0,0,146
1668438253925,79,signoff-16,304,,Thread Group 1-4,,true,,173,605,8,8,https://petstore.octoperf.com/images/splash.gif,0,0,0
1668438223978,4469,Test,200,"Number of samples in transaction : 10, number of failing samples : 0",Thread Group 1-4,,true,,116775,72029,8,8,null,898,25688,164
1668438254072,513,login,200,,Thread Group 1-10,text,true,,7740,11048,7,7,https://petstore.octoperf.com/actions/Catalog.action,69,0,0
1668438254072,69,login-0,302,,Thread Group 1-10,,true,,218,661,7,7,https://petstore.octoperf.com/actions/Account.action,69,0,0
1668438254142,70,login-1,200,,Thread Group 1-10,text,true,,4955,569,7,7,https://petstore.octoperf.com/actions/Catalog.action,70,0,0
1668438254216,71,login-2,304,,Thread Group 1-10,,true,,172,653,7,7,https://petstore.octoperf.com/css/jpetstore.css,0,0,0
1668438254216,77,login-3,304,,Thread Group 1-10,,true,,172,658,7,7,https://petstore.octoperf.com/images/logo-topbar.gif,0,0,0
1668438254216,81,login-4,304,,Thread Group 1-10,,true,,170,649,7,7,https://petstore.octoperf.com/images/cart.gif,0,0,0
1668438254216,69,login-5,304,,Thread Group 1-10,,true,,170,654,7,7,https://petstore.octoperf.com/images/separator.gif,0,0,0
1668438254217,73,login-6,304,,Thread Group 1-10,,true,,171,653,7,7,https://petstore.octoperf.com/images/sm_fish.gif,0,0,0
1668438254217,78,login-7,304,,Thread Group 1-10,,true,,171,653,7,7,https://petstore.octoperf.com/images/sm_dogs.gif,0,0,0
1668438254285,240,login-8,304,,Thread Group 1-10,,true,,171,657,7,7,https://petstore.octoperf.com/images/sm_reptiles.gif,0,0,170
1668438254287,209,login-9,304,,Thread Group 1-10,,true,,171,653,7,7,https://petstore.octoperf.com/images/sm_cats.gif,0,0,141
1668438254290,221,login-10,304,,Thread Group 1-10,,true,,171,654,7,7,https://petstore.octoperf.com/images/sm_birds.gif,0,0,147
1668438254294,218,login-11,304,,Thread Group 1-10,,true,,171,655,7,7,https://petstore.octoperf.com/images/fish_icon.gif,0,0,143
1668438254296,212,login-12,304,,Thread Group 1-10,,true,,171,655,7,7,https://petstore.octoperf.com/images/dogs_icon.gif,0,0,141
1668438254297,218,login-13,304,,Thread Group 1-10,,true,,171,655,7,7,https://petstore.octoperf.com/images/cats_icon.gif,0,0,147
1668438254496,71,login-14,304,,Thread Group 1-10,,true,,171,659,7,7,https://petstore.octoperf.com/images/reptiles_icon.gif,0,0,0
1668438254508,72,login-15,304,,Thread Group 1-10,,true,,171,656,7,7,https://petstore.octoperf.com/images/birds_icon.gif,0,0,0
1668438254511,74,login-16,304,,Thread Group 1-10,,true,,173,654,7,7,https://petstore.octoperf.com/images/splash.gif,0,0,0
1668438254029,668,confirmed,200,,Thread Group 1-7,text,true,,6768,5986,7,7,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,215,0,143
1668438254029,215,confirmed-0,200,,Thread Group 1-7,text,true,,5229,543,7,7,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,215,0,143
1668438254246,235,confirmed-1,304,,Thread Group 1-7,,true,,172,604,7,7,https://petstore.octoperf.com/css/jpetstore.css,0,0,165
1668438254246,68,confirmed-2,304,,Thread Group 1-7,,true,,172,609,7,7,https://petstore.octoperf.com/images/logo-topbar.gif,0,0,0
1668438254246,231,confirmed-3,304,,Thread Group 1-7,,true,,170,600,7,7,https://petstore.octoperf.com/images/cart.gif,0,0,156
1668438254246,219,confirmed-4,304,,Thread Group 1-7,,true,,170,605,7,7,https://petstore.octoperf.com/images/separator.gif,0,0,152
1668438254246,231,confirmed-5,304,,Thread Group 1-7,,true,,171,604,7,7,https://petstore.octoperf.com/images/sm_fish.gif,0,0,156
1668438254246,238,confirmed-6,304,,Thread Group 1-7,,true,,171,604,7,7,https://petstore.octoperf.com/images/sm_dogs.gif,0,0,165
1668438254315,219,confirmed-7,304,,Thread Group 1-7,,true,,171,608,7,7,https://petstore.octoperf.com/images/sm_reptiles.gif,0,0,0
1668438254466,215,confirmed-8,304,,Thread Group 1-7,,true,,171,604,7,7,https://petstore.octoperf.com/images/sm_cats.gif,0,0,146
1668438254477,220,confirmed-9,304,,Thread Group 1-7,,true,,171,605,7,7,https://petstore.octoperf.com/images/sm_birds.gif,0,0,150
1668438254943,368,confirmed,200,,Thread Group 1-6,text,true,,6768,5986,7,7,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,72,0,0
1668438254943,72,confirmed-0,200,,Thread Group 1-6,text,true,,5229,543,7,7,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,72,0,0
1668438255017,72,confirmed-1,304,,Thread Group 1-6,,true,,172,604,7,7,https://petstore.octoperf.com/css/jpetstore.css,0,0,0
1668438255017,73,confirmed-2,304,,Thread Group 1-6,,true,,172,609,7,7,https://petstore.octoperf.com/images/logo-topbar.gif,0,0,0
1668438255017,80,confirmed-3,304,,Thread Group 1-6,,true,,170,600,7,7,https://petstore.octoperf.com/images/cart.gif,0,0,0
1668438255017,80,confirmed-4,304,,Thread Group 1-6,,true,,170,605,7,7,https://petstore.octoperf.com/images/separator.gif,0,0,0
1668438255017,78,confirmed-5,304,,Thread Group 1-6,,true,,171,604,7,7,https://petstore.octoperf.com/images/sm_fish.gif,0,0,0
1668438255017,78,confirmed-6,304,,Thread Group 1-6,,true,,171,604,7,7,https://petstore.octoperf.com/images/sm_dogs.gif,0,0,0
1668438255090,218,confirmed-7,304,,Thread Group 1-6,,true,,171,608,7,7,https://petstore.octoperf.com/images/sm_reptiles.gif,0,0,147
1668438255090,221,confirmed-8,304,,Thread Group 1-6,,true,,171,604,7,7,https://petstore.octoperf.com/images/sm_cats.gif,0,0,148
1668438255095,214,confirmed-9,304,,Thread Group 1-6,,true,,171,605,7,7,https://petstore.octoperf.com/images/sm_birds.gif,0,0,143
1668438255316,522,login,200,,Thread Group 1-11,text,true,,7740,11048,7,7,https://petstore.octoperf.com/actions/Catalog.action,73,0,0
1668438255316,73,login-0,302,,Thread Group 1-11,,true,,218,661,7,7,https://petstore.octoperf.com/actions/Account.action,73,0,0
1668438255390,72,login-1,200,,Thread Group 1-11,text,true,,4955,569,7,7,https://petstore.octoperf.com/actions/Catalog.action,72,0,0
1668438255464,76,login-2,304,,Thread Group 1-11,,true,,172,653,7,7,https://petstore.octoperf.com/css/jpetstore.css,0,0,0
1668438255464,77,login-3,304,,Thread Group 1-11,,true,,172,658,7,7,https://petstore.octoperf.com/images/logo-topbar.gif,0,0,0
1668438255464,70,login-4,304,,Thread Group 1-11,,true,,170,649,7,7,https://petstore.octoperf.com/images/cart.gif,0,0,0
1668438255465,72,login-5,304,,Thread Group 1-11,,true,,170,654,7,7,https://petstore.octoperf.com/images/separator.gif,0,0,0
1668438255465,68,login-6,304,,Thread Group 1-11,,true,,171,653,7,7,https://petstore.octoperf.com/images/sm_fish.gif,0,0,0
1668438255465,74,login-7,304,,Thread Group 1-11,,true,,171,653,7,7,https://petstore.octoperf.com/images/sm_dogs.gif,0,0,0
1668438255533,214,login-8,304,,Thread Group 1-11,,true,,171,657,7,7,https://petstore.octoperf.com/images/sm_reptiles.gif,0,0,145
1668438255535,222,login-9,304,,Thread Group 1-11,,true,,171,653,7,7,https://petstore.octoperf.com/images/sm_cats.gif,0,0,147
1668438255537,220,login-10,304,,Thread Group 1-11,,true,,171,654,7,7,https://petstore.octoperf.com/images/sm_birds.gif,0,0,148
1668438255540,233,login-11,304,,Thread Group 1-11,,true,,171,655,7,7,https://petstore.octoperf.com/images/fish_icon.gif,0,0,149
1668438255541,232,login-12,304,,Thread Group 1-11,,true,,171,655,7,7,https://petstore.octoperf.com/images/dogs_icon.gif,0,0,151
1668438255542,231,login-13,304,,Thread Group 1-11,,true,,171,655,7,7,https://petstore.octoperf.com/images/cats_icon.gif,0,0,150
1668438255747,76,login-14,304,,Thread Group 1-11,,true,,171,659,7,7,https://petstore.octoperf.com/images/reptiles_icon.gif,0,0,0
1668438255757,81,login-15,304,,Thread Group 1-11,,true,,171,656,7,7,https://petstore.octoperf.com/images/birds_icon.gif,0,0,0
1668438255757,81,login-16,304,,Thread Group 1-11,,true,,173,654,7,7,https://petstore.octoperf.com/images/splash.gif,0,0,0
1668438255964,387,confirm,200,,Thread Group 1-8,text,true,,6073,6812,8,8,https://petstore.octoperf.com/actions/Order.action,74,0,0
1668438255964,74,confirm-0,200,,Thread Group 1-8,text,true,,4534,928,8,8,https://petstore.octoperf.com/actions/Order.action,74,0,0
1668438256040,80,confirm-1,304,,Thread Group 1-8,,true,,172,653,8,8,https://petstore.octoperf.com/css/jpetstore.css,0,0,0
1668438256040,80,confirm-2,304,,Thread Group 1-8,,true,,172,658,8,8,https://petstore.octoperf.com/images/logo-topbar.gif,0,0,0
1668438256040,72,confirm-3,304,,Thread Group 1-8,,true,,170,649,8,8,https://petstore.octoperf.com/images/cart.gif,0,0,0
